Party ID 1:,Party ID 2:,Party ID:,Total Number Of Works:,Member Name:,Work Title,ASCAP Work ID,Interested Parties,IPI Number,Interested Party Status,Role,Society,Own%,Collect%,Registration Date,Registration Status,Surveyed Work,ISWC Number,Work Licenced By ASCAP,Share Licenced By ASCAP
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON NACHO",894983210,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,06/26/2018,"Accepted","N","T9252861033","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON NACHO",894983210,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,06/26/2018,"Accepted","N","T9252861033","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON PEDRO",919897219,"BUSTOS HURTADO, ALEMI",1067193059,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,03/23/2023,"Accepted","Y","T3161546090","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON PEDRO",919897219,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,03/23/2023,"Accepted","Y","T3161546090","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON PEDRO",919897219,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,03/23/2023,"Accepted","Y","T3161546090","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON PISTOLO",891631916,"RODRIGUEZ MONDRAGON, ANGEL ALEXIS",826723428,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,12/13/2016,"Accepted","Y","T9203574178","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON PISTOLO",891631916,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,12/13/2016,"Accepted","Y","T9203574178","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DON PISTOLO",891631916,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,12/13/2016,"Accepted","Y","T9203574178","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DONDE ESTAN?",907881178,"RIOS ECHEVERRIA, ADRIANA ISABEL",1113815000,"Identified Authoritative","CA","BMI",50.00%,50.00%,05/27/2020,"Accepted","Y","T9326516421","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DONDE ESTAN?",907881178,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,05/27/2020,"Accepted","Y","T9326516421","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DONDE ESTAN?",907881178,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,05/27/2020,"Accepted","Y","T9326516421","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DONDE PONGO EL OJO",908763645,"RIOS ECHEVERRIA, ADRIANA ISABEL",1113815000,"Identified Authoritative","CA","BMI",50.00%,50.00%,07/30/2020,"Accepted","Y","T3002737299","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DONDE PONGO EL OJO",908763645,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/30/2020,"Accepted","Y","T3002737299","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DONDE PONGO EL OJO",908763645,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/30/2020,"Accepted","Y","T3002737299","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DOS BANDERAS",896470585,"GUZMAN SANCHEZ, JUAN LUIS",831561647,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,02/07/2019,"Accepted","Y","T9274906273","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DOS BANDERAS",896470585,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,02/07/2019,"Accepted","Y","T9274906273","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","DOS BANDERAS",896470585,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,02/07/2019,"Accepted","Y","T9274906273","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 07 DE SAN DIMAS",894983207,"GUZMAN SANCHEZ, JUAN LUIS",831561647,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,06/26/2018,"Accepted","Y","T9252860961","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 07 DE SAN DIMAS",894983207,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,06/26/2018,"Accepted","Y","T9252860961","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 07 DE SAN DIMAS",894983207,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,06/26/2018,"Accepted","Y","T9252860961","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 14 DE ENERO",893098177,"GUZMAN SANCHEZ, JUAN LUIS",831561647,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,08/25/2017,"Accepted","Y","T9223375755","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 14 DE ENERO",893098177,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,08/25/2017,"Accepted","Y","T9223375755","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 14 DE ENERO",893098177,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,08/25/2017,"Accepted","Y","T9223375755","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 21",908931456,"GARCIA, ALEXANDER",782546705,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,08/19/2020,"Accepted","Y","T3004611961","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 21",908931456,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,08/19/2020,"Accepted","Y","T3004611961","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 21",908931456,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,08/19/2020,"Accepted","Y","T3004611961","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 2X50",910326405,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,01/13/2021,"Accepted","Y","T3026780252","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 2X50",910326405,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,01/13/2021,"Accepted","Y","T3026780252","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 2X50",910326405,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,01/13/2021,"Accepted","Y","T3026780252","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 3 DE LOS AVENDANO",909386078,"LEON MEZA, SERGIO BLADIMIR",826723624,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,10/05/2020,"Accepted","Y","T3016134644","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 3 DE LOS AVENDANO",909386078,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/05/2020,"Accepted","Y","T3016134644","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 3 DE LOS AVENDANO",909386078,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,10/05/2020,"Accepted","Y","T3016134644","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 40 (DURANGO)",927240050,"GARCIA, ALEXANDER",782546705,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,10/16/2024,"Accepted","Y","T3283254724","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 40 (DURANGO)",927240050,"LOPEZ LOPEZ, DIEGO ARMANDO",1131864474,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,10/16/2024,"Accepted","Y","T3283254724","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 40 (DURANGO)",927240050,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/16/2024,"Accepted","Y","T3283254724","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 40 (DURANGO)",927240050,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,10/16/2024,"Accepted","Y","T3283254724","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 9 DE LA SUERTE",916672071,"SAUCEDA GASTELUM, ANGEL RENE",1049176354,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,05/25/2022,"Accepted","Y","T3108395155","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 9 DE LA SUERTE",916672071,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,05/25/2022,"Accepted","Y","T3108395155","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL 9 DE LA SUERTE",916672071,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,05/25/2022,"Accepted","Y","T3108395155","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",908753486,"GUZMAN SANCHEZ, JUAN LUIS",831561647,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,07/29/2020,"Accepted","Y","T3002259652","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",908753486,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/29/2020,"Accepted","Y","T3002259652","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",908753486,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/29/2020,"Accepted","Y","T3002259652","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",910326586,"ZAPATA, ORLANDO",1051027316,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,01/13/2021,"Accepted","Y","T3026790041","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",910326586,"ZAPATA, ROLANDO",1051026907,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,01/13/2021,"Accepted","Y","T3026790041","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",910326586,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,01/13/2021,"Accepted","Y","T3026790041","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGRADECIDO",910326586,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,01/13/2021,"Accepted","Y","T3026790041","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGUACATE",896845134,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,04/01/2019,"Accepted","Y","T9280459203","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGUACATE",896845134,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,04/01/2019,"Accepted","Y","T9280459203","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AGUACATE",896845134,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,04/01/2019,"Accepted","Y","T9280459203","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AHUATITO",896845036,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,04/01/2019,"Accepted","Y","T9280462922","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AHUATITO",896845036,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,04/01/2019,"Accepted","Y","T9280462922","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AHUATITO",896845036,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,04/01/2019,"Accepted","Y","T9280462922","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALBANIL",908637525,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,07/15/2020,"Accepted","Y","T3002255503","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALBANIL",908637525,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/15/2020,"Accepted","Y","T3002255503","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALBANIL",908637525,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/15/2020,"Accepted","Y","T3002255503","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALBANIL",908637529,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,07/15/2020,"Accepted","Y","T3002253007","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALBANIL",908637529,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/15/2020,"Accepted","Y","T3002253007","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALBANIL",908637529,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/15/2020,"Accepted","Y","T3002253007","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALEGRE",915014725,"DAVILA, ALAN EDGARDO",1050428694,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,02/18/2022,"Possible Match","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALEGRE",915014725,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,02/18/2022,"Possible Match","Y",,"Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ALEGRE",915014725,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,02/18/2022,"Possible Match","Y",,"Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO",895882639,"AVITA AUDELO, JULIO CESAR",889838053,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,11/03/2018,"Accepted","Y","T9267777673","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO",895882639,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,11/03/2018,"Accepted","Y","T9267777673","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO",895882639,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,11/03/2018,"Accepted","Y","T9267777673","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DE LA LIMA",908637981,"SANCHEZ MEDRANO, JOSE GUADALUPE",835985390,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,07/15/2020,"Accepted","Y","T3021204428","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DE LA LIMA",908637981,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/15/2020,"Accepted","Y","T3021204428","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DE LA LIMA",908637981,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/15/2020,"Accepted","Y","T3021204428","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DEL PUEBLO",913538716,"ZAPATA, ORLANDO",1051027316,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,10/27/2021,"Accepted","Y","T3074396859","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DEL PUEBLO",913538716,"ZAPATA, ROLANDO",1051026907,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,10/27/2021,"Accepted","Y","T3074396859","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DEL PUEBLO",913538716,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/27/2021,"Accepted","Y","T3074396859","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMIGO DEL PUEBLO",913538716,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,10/27/2021,"Accepted","Y","T3074396859","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMO DEL DESIERTO",920669677,"SANCHEZ MEDRANO, JOSE GUADALUPE",835985390,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,06/05/2023,"Accepted","Y","T3182767524","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMO DEL DESIERTO",920669677,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,06/05/2023,"Accepted","Y","T3182767524","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AMO DEL DESIERTO",920669677,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,06/05/2023,"Accepted","Y","T3182767524","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ANIMAL",919017884,"SANCHEZ MEDRANO, JOSE GUADALUPE",835985390,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,12/08/2022,"Accepted","Y","T3143044906","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ANIMAL",919017884,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,12/08/2022,"Accepted","Y","T3143044906","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ANIMAL",919017884,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,12/08/2022,"Accepted","Y","T3143044906","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARBOL DE LA SOMBRA",908644642,"GURROLA MARTINEZ, EDUARDO",783889564,"Identified Authoritative","CA",,50.00%,50.00%,07/16/2020,"Accepted","N","T3000868377","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARBOL DE LA SOMBRA",908644642,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,07/16/2020,"Accepted","N","T3000868377","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARBOL DE LA SOMBRA",908644642,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,07/16/2020,"Accepted","N","T3000868377","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARMADILLO",917598090,"ZAPATA, ORLANDO",1051027316,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,08/29/2022,"Accepted","Y","T3122961659","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARMADILLO",917598090,"ZAPATA, ROLANDO",1051026907,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,08/29/2022,"Accepted","Y","T3122961659","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARMADILLO",917598090,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,08/29/2022,"Accepted","Y","T3122961659","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL ARMADILLO",917598090,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,08/29/2022,"Accepted","Y","T3122961659","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AZUL",914885982,"SANCHEZ MEDRANO, JOSE GUADALUPE",835985390,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,02/08/2022,"Accepted","Y","T3090382148","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AZUL",914885982,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,02/08/2022,"Accepted","Y","T3090382148","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL AZUL",914885982,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,02/08/2022,"Accepted","Y","T3090382148","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BELICO",910643836,"AVITA AUDELO, JULIO CESAR",889838053,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,02/05/2021,"Accepted","Y","T3029775308","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BELICO",910643836,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,02/05/2021,"Accepted","Y","T3029775308","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BELICO",910643836,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,02/05/2021,"Accepted","Y","T3029775308","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BICHO",893352326,"GARCIA, ALEXANDER",782546705,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,10/03/2017,"Accepted","Y","T9225661701","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BICHO",893352326,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/03/2017,"Accepted","Y","T9225661701","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BICHO",893352326,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,50.00%,10/03/2017,"Accepted","Y","T9225661701","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BLANCO",917646683,"DIAZ BORJA, GERARDO",845394311,"Identified Authoritative","CA","ASCAP",25.00%,25.00%,08/31/2022,"Accepted","Y","T3122820202","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BLANCO",917646683,"RAMIREZ MALDONADO, JUAN",1027762170,"Identified Authoritative","CA","BMI",25.00%,25.00%,08/31/2022,"Accepted","Y","T3122820202","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BLANCO",917646683,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",25.00%,0.00%,08/31/2022,"Accepted","Y","T3122820202","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BLANCO",917646683,"MELODIES OF RIGOLETTO MUSIC PUBLISHING",1036461187,"Identified Authoritative","AM","ASCAP",0.00%,25.00%,08/31/2022,"Accepted","Y","T3122820202","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BLANCO",917646683,"SONGS OF AFINARTE",817874992,"Identified Authoritative","E","BMI",25.00%,0.00%,08/31/2022,"Accepted","Y","T3122820202","Y",
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BLANCO",917646683,"SONGS OF RIGOLETTO MUSIC PUBLISHING",1050464001,"Identified Authoritative","AM","BMI",0.00%,25.00%,08/31/2022,"Accepted","Y","T3122820202","Y","N"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BORREGO",909385900,"ORDONEZ MONTENEGRO, JESUS ALBERT",826723526,"Identified Authoritative","CA","ASCAP",50.00%,50.00%,10/05/2020,"Accepted","Y","T3016177194","Y","Y"
5948691,,5948691,769,"MELODIES OF RIGOLETTO MUSIC PUBLISHING","EL BORREGO",909385900,"MELODIES OF AFINARTE",807953316,"Identified Authoritative","E","ASCAP",50.00%,0.00%,10/05/2020,"Accepted","Y","T3016177194","Y",
