"Artist","Track Title","ISRC","SXID","Effective %","Hold","Registrant","Payee ID#","Association Type"
"Inteligencia Nortena","El 49","QM9YJ1400435","SX210YVK48","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El De La Mirada","QM9YJ1400436","SX210YVK49","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Chuy Balas","QM9YJ1400433","SX210YVK4A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El 12 De Octubre","QM9YJ1400434","SX210YVK4B","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Arturo El Rey","QM9YJ1400432","SX210YVK4D","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Mecate","QM9YJ1400441","SX210YVK4G","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Amado Fue Amado","QM9YJ1400448","SX210YVK4K","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","El Rr","QM9YJ1400414","SX210YVK4L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Mitoteros Y Metiches","QM9YJ1400419","SX210YVK4N","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","Ya Lo Sé","TCADS1861157","SX210YVK5G","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Regio (En Vivo)","TCACS1601335","SX210YVK5S","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Se Te Parte El Alma (En Vivo)","TCACS1601355","SX210YVK5W","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Sonriente (En Vivo)","TCACS1601339","SX210YVK5Z","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Regreso Del Zar (En Vivo)","TCACS1601338","SX210YVK62","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Paco Nunez (En Vivo)","TCACS1601350","SX210YVK64","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Me Miran Tranquilo (En Vivo)","TCACS1601343","SX210YVK67","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Rubio (En Vivo)","TCACS1601352","SX210YVK6A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Me Estoy Acostumbrando A Estar Sin Ti (En Vivo)","TCACS1601341","SX210YVK6B","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Dos Mares De Lagrimas (En Vivo)","TCACS1601465","SX210YVK6I","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Llorando Mares (En Vivo)","TCACS1601477","SX210YVK6L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","No Le Digas A Nadie (En Vivo)","TCACS1601483","SX210YVK6R","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","Porque Me Perdi (En Vivo)","TCACS1601484","SX210YVK6S","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Soy El 50","TCADT1820425","SX210YVK6Z","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Tu Recuerdo","TCADT1820447","SX210YVK70","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Corrido De Omar Santos","TCADT1820459","SX210YVK73","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Humilde De Abolengo","TCADT1820442","SX210YVK74","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Ponganse A Pensar","TCADT1820423","SX210YVK75","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Los Del Rancho","Sin Reclamo Alguno","TCADT1820445","SX210YVK76","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","50 Mentadas","TCACR1686803","SX210YVK7C","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Recapturan A Guzman","TCACR1686816","SX210YVK7E","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Corrido Del 90","TCACR1686806","SX210YVK7F","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Omar Contreras","TCACR1686811","SX210YVK7H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Y Ahora Te Vas","TCACR1686812","SX210YVK7I","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","La Escuela De La Calle","TCADU1899813","SX210YVK8S","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Me Engañaste Y Hoy Te Vas","TCADU1899826","SX210YVK8U","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","Mientras Hay Dinero","TCADU1899810","SX210YVK8X","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","El Serio","TCADS1821103","SX210YVK8Y","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Gerardo Diaz Y Su Gerarquia","El Cocho De Arcelia","TCADU1899828","SX210YVK90","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","Necesito Verte","TCADX1851870","SX210YVK9A","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","Tiro De Gracia","TCADU1854650","SX210YVK9C","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","El Solicitado","TCADK1747700","SX210YVK9D","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","El De Arriva Me Bendice","TCADX1851855","SX210YVK9F","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","El Pechugo","TCADX1851858","SX210YVK9H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","Cuanto Tienes Cuanto Vales","TCADX1851857","SX210YVK9I","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa","El Sr De La Palapa","TCADX1851852","SX210YVK9K","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Rapido (En Vivo)","TCACR1686732","SX210YVK9P","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Corrido Del Chava (En Vivo)","TCACR1686717","SX210YVK9Q","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Corrido De Mariano (En Vivo)","TCACR1686725","SX210YVK9U","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Trementina","TCADQ1893699","SX210YVK9W","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Serenata En Mayo","TCADQ1815983","SX210YVK9Z","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","El Sr De La O","TCADX1859382","SX210YVKAC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","La Chapeada","TCADX1859383","SX210YVKAE","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Los Chanates","TCADX1859385","SX210YVKAI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Soy El Calentano","TCADX1859376","SX210YVKAJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Corrido Del Temo","TCADX1859377","SX210YVKAK","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Paloma Azul","TCADX1859390","SX210YVKAL","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","28 Abriles","TCADX1859380","SX210YVKAM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos De Tamaulipas","Palabra De Hombre","TCADX1859379","SX210YVKAQ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","El Moreno","TCACS1603937","SX210YVKAZ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","Lazos De Sangre","TCACS1603941","SX210YVKB4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","El Junior","TCACS1603935","SX210YVKB7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","El Tiburon","TCACS1603945","SX210YVKB9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","Te Amo Te Amo","TCACS1603944","SX210YVKBB","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Harina Y Cocaina","TCADT1805721","SX210YVKBF","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Que Ya Te Vas","TCADQ1883845","SX210YVKBS","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Porque Te Fuiste","TCADH1704250","SX210YVKBX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Estilo De Ranchero","TCADH1704241","SX210YVKBZ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Tu Mirada","TCADH1704252","SX210YVKC0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Fui El Primero","TCADH1704243","SX210YVKC1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Atrapado","TCADH1704235","SX210YVKC3","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Buenos Amigos","TCADH1704237","SX210YVKC5","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Pasenos De Jesus Maria","Panchito El F1","TCADH1704249","SX210YVKC6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Soy Guerrero Y Michoacan","TCADQ1855033","SX210YVKCA","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","La Casita","TCADQ1885552","SX210YVKCC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Inteligencia Nortena","El Toro","TCADY1881520","SX210YVKCG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","La Pua De Los Alambres","TCADU1888997","SX210YVKCJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","Ya No Ire Al Cielo","TCACS1601787","SX210YVKCZ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","X Somos Chavos","TCACS1601773","SX210YVKD1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","Ml Iniciales","TCACS1601774","SX210YVKD2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","El Turkey","TCACS1601778","SX210YVKD6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","El Mismo","TCACS1601771","SX210YVKD7","100.0","Yes","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","Seis Tiros De Bala","TCACS1601772","SX210YVKD9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","Sucia Interesada","TCACS1601783","SX210YVKDA","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","La Volada","TCACS1601780","SX210YVKDB","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","El Jimmy","TCACS1601781","SX210YVKDC","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"La Edicion De Culiacan","El Mayor","TCACS1601770","SX210YVKDD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dueto Consentido","Ivan Archivaldo","TCACS1601687","SX210YVKDU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dueto Consentido","Vaciando Botellas","TCACS1601699","SX210YVKDW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dueto Consentido","Vivoras Venesosas","TCACS1601696","SX210YVKDX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dueto Consentido","Por Que","TCACS1601700","SX210YVKE1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dueto Consentido","Simplemente Amigos","TCACS1601701","SX210YVKE2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dueto Consentido","El Guerito","TCACS1601693","SX210YVKE7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Codice","Soy Como Soy","TCADU1823055","SX210YVKEN","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa, Canelos Jrs","Julio Beltran (En Vivo)","TCADX1875623","SX210YVKES","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa, Canelos Jrs","Mario Aguirre (En Vivo)","TCADX1875634","SX210YVKET","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa, Canelos Jrs","El Jabali (En Vivo)","TCADX1875627","SX210YVKEU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Potro De Sinaloa, Canelos Jrs","Renunciacion (En Vivo)","TCADX1875637","SX210YVKEV","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Cuando La Vuelva A Ver","QM4TX1660679","SX210OVXYU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","De Ahi Pal Real","QM4TX1660689","SX210OVXYW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Rodrigo Lopez","QM4TX1660688","SX210OVXYY","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Entre La Lluvia Y Mi Llorar","QM4TX1660685","SX210OVXZ1","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Negro Destino","QM4TX1660684","SX210OVXZ2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Para Toda La Vida","QM4TX1660682","SX210OVXZ4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Para Que Negarlo","QM4TX1660681","SX210OVXZ5","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Las Casualidades","QM4TX1660692","SX210OVXZ6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Que Paso","QM4TX1660691","SX210OVXZ8","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Dinamicos Jrs","Sueno Realidad","QM4TX1660690","SX210OVXZ9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Catarino Y Los Rurales","QZGLS1939907","SX210Z2SF7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Con Porte De Caballero","QZGLS1939908","SX210Z2SF9","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Besos Y Cerezas","QZGLS1939905","SX210Z2SFB","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Carta A Esther","QZGLS1939906","SX210Z2SFD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","La Ametralladora","QZGLS1939914","SX210Z2SFF","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Introduccion","QZGLS1939904","SX210Z2SFG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Mas Poderoso","QZGLS1939912","SX210Z2SFI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Nano","QZGLS1939913","SX210Z2SFJ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Bicho","QZGLS1939910","SX210Z2SFK","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","El Muchacho Alegre","QZGLS1939920","SX210Z2SFN","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","La Carretera","USHM21939791","SX210ZLGHQ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Mi Niña Bonita","USHM21939790","SX210ZLGHR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Para Darle Mi Amor","USHM21939788","SX210ZLGHS","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Mi Amuleto Eres Tu","USHM21939787","SX210ZLGHT","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Hoy Vengo Por Ti","QM6DC1561832","SX2110JX8U","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","La Fuga Del Dorian","QM6DC1561831","SX2110JX8X","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Prisionero De Tus Brazos","QM6DC1561838","SX2110JX90","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Del Monte Soy","QM6DC1561825","SX2110JX92","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","El Glass (Feat. Mario El Cachorro Delgado)","QM6DC1561836","SX2110JX93","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Las Hemis","QM6DC1561826","SX2110JX94","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","El Jinete","QM6DC1561802","SX2110JX98","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Paciencia Al Paciente","QM6DC1561799","SX2110JX99","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Alas De Papel","QM6DC1561796","SX2110JX9E","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Tropezon De Un Zapo","QM6DC1561807","SX2110JX9H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Tiros Y Flores","QM6DC1561805","SX2110JX9J","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Tres Reyes","QM6DC1561803","SX2110JX9L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Nacho Coronel","QM6DC1561804","SX2110JX9M","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Procampo","QM6DC1515133","SX2110JX9T","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Cuerno Plateado","QM6DC1515134","SX2110JX9U","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Elemento Primario","QM6DC1561812","SX2110JX9W","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Tropezon De Un Zapo","QM6DC1561824","SX2110JX9Z","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Corrido De Chano","QM6DC1561810","SX2110JXA0","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Paciencia Al Paciente","QM6DC1561811","SX2110JXA2","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Hombre De Guerra","QM6DC1561820","SX2110JXA4","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Mi Vida En Un Cartucho","QM6DC1561818","SX2110JXA5","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Himno De Guerra","QM6DC1561819","SX2110JXA6","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Duena De Negro","QM6DC1561817","SX2110JXA8","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","En Revolusiones","QM6DC1561815","SX2110JXAA","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El C 14 (Con Tuba)","QM9YJ1400270","SX210NE0BL","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Corrido De Lalo","QM9YJ1400266","SX210NE0BM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Regalo","QM9YJ1400267","SX210NE0BO","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Chava","QM9YJ1400264","SX210NE0BP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Don Pistolo","QM9YJ1400265","SX210NE0BQ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Rey Del Chile","QM9YJ1400262","SX210NE0BR","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Ivan Archivaldo","QM9YJ1400260","SX210NE0BT","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Dicen De Mí","QM9YJ1400261","SX210NE0BU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Ni Tu Ni Nadie","QM9YJ1400259","SX210NE0BV","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","Se Resume En Experiencia","QM9YJ1400257","SX210NE0BW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Pasito Tun Tun","USHM91934796","SX21112957","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Te Quiero Por Que Te Quiero","USHM91934799","SX21112958","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Nuevos Ilegales","El Rey Del Chile (Con Tuba)","QM9YJ1400271","SX210NPHJ7","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma","Pensandote","USHM81664377","SX210OEINA","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"El Fantasma ♦ Los Dos Carnales","Borracho De Cochera","QZMEV2076144","SX21189UZI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Los Dos Carnales","Laurita Garza","QZMEV2076146","SX21189UZK","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","Afortunadamente","QM6P41555517","SX210K5OTD","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","Ruleteando En El Dorado","QM6P41555534","SX210K5OTG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","Escape En El Desierto","QM6P41555524","SX210K5OTL","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Grupo Eficaz","El Michu","QM6P41555530","SX210K5OTO","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Hombre Libre","USHM81513960","SX210KI7YP","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Solo Esta Noche","USHM81513961","SX210KI7YQ","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Por Eso Se","USHM81513954","SX210KI7YT","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Se Va Muriendo Mi Alma","USHM81513955","SX210KI7YU","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","El Viejon","USHM81513956","SX210KI7YV","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Mi Nina Bonita","USHM81513957","SX210KI7YW","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Adios Adios","USHM81513958","SX210KI7YX","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Amargura En La Sangre","USHM81513959","SX210KI7YY","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","La Margarita","USCGH2025231","SX21139VAF","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Cuchiguapa","USCGH2025232","SX21139VAG","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Dorita","USCGH2025230","SX21139VAH","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","La Fuga Del Rojo","USCGH2025237","SX21139VAI","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","Que Mi Negra","USCGH2025233","SX21139VAL","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Impostores De Nuevo Leon","La Otra Tu","USCGH2025234","SX21139VAM","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Guerra Avisada","US3DF1414319","SX210LE35F","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Corrido De Chano","US3DF1414316","SX210LE35G","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","La Nueva Orden","US3DF1414327","SX210LE35H","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","El Cochiniado","US3DF1414328","SX210LE35J","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Himno De Guerra","US3DF1414325","SX210LE35K","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Hombre De Guerra","US3DF1414326","SX210LE35L","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Duena De Negro","US3DF1414323","SX210LE35M","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Mi Vida En Un Cartucho","US3DF1414324","SX210LE35N","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Con Escuela De Un Ranchero","US3DF1414322","SX210LE35P","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","Tropezon De Un Zapo","US3DF1414330","SX210LE35Q","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
"Kanales","En Amagedones","US3DF1414320","SX210LE35R","100.0","No","AFINARTEMUSIC LLC","2177411815","Rights Owner"
